0.0932224480 -0.7105176391 0.1995294031 -0.2260249698 -0.0835670945 0.0329518046 0.0058256587 0.0486583652 -0.0347398464 -0.2833361604 0.1449664617 0.0402512466 0.0700779266 -0.1639349524 0.0542909610 0.0778538007 0.0192915656 -0.0392447512 -0.0237064640 0.2236067977
0.2363165392 0.2986101707 -0.5993869835 -0.3312493664 0.0156051800 -0.0608169085 0.0673583379 0.2051882350 -0.0443642713 -0.2657192536 0.2301322753 0.1706911288 0.0826756307 -0.1194293814 0.0187520354 0.0584067271 0.0892987961 -0.0074344770 -0.0271876017 0.2236067977
-0.0038134879 0.0021375535 -0.0049851214 0.0070564819 0.0192192910 0.0316349790 0.0077515343 -0.0011962524 -0.0092809849 -0.0029986969 0.0277110283 0.0263700210 0.0999378027 -0.0049630158 0.0481614397 -0.0517538394 0.1521842971 -0.4315159435 0.9849759830 0.2236067977
0.0017282351 0.0161450483 0.0103471658 0.0008825440 -0.1063204228 0.0582158285 0.0060911704 0.1843338137 0.2744989649 0.0122464688 -0.4040203235 0.5538656271 0.0721566215 -0.1582770258 0.1606317550 -0.0953143609 -0.6544111234 0.3425669470 0.0722272385 0.2236067977
0.5953634218 0.0385369490 0.1855335648 0.1454261840 0.0023077109 0.0485761759 -0.1533719934 -0.0830746766 -0.0204476464 0.3209023987 0.0839077094 0.2686874008 -0.0270309778 0.1238917898 0.0210080874 0.0297708435 0.2225154516 0.1722461976 -0.0044398726 0.2236067977

-0.3870369272 -0.0033746518 -0.0624654581 0.0261252339 -0.0065569614 -0.0014655336 -0.0081310556 0.0090015390 0.0045971159 -0.6058732051 0.0140563822 0.0050615154 0.0179391531 -0.0013259945 0.0042569880 0.1060102671 0.2304981657 -0.0009112431 0.0009305282 0.6586641420
0.1841068924 0.0644915873 0.3857402403 -0.1826813847 0.0211686603 -0.0078049195 0.0901217201 0.0550868192 -0.0415801198 -0.1121355499 0.0325096178 -0.0927132268 -0.0106622392 0.0211327555 0.0715239896 -0.8313035091 0.2996644854 0.0005255163 0.0089438274 0.0438648375
0.2977678771 0.0781063656 0.3485071344 -0.3864236556 -0.0120265416 -0.0466054989 0.2773605344 -0.0771718379 -0.0445872561 -0.1842091301 -0.0272850389 -0.1005928669 0.0752002448 -0.0069606383 -0.0267695962 0.2517527981 -0.6486652618 -0.0013216839 0.0061814182 0.2277426337
0.5981153002 -0.0829182549 -0.1068634041 0.4213355997 0.0074943538 0.1057931736 -0.4524769009 -0.0346735542 -0.0043335845 -0.2259689261 0.0012884779 0.1276486156 0.0626795039 0.0117971621 -0.0111462559 -0.2574597445 -0.3236338209 0.0016889842 0.0004759799 0.1611572950
0.2905153956 -0.4670265236 -0.2545176678 -0.2538574442 0.0132674056 -0.3999358181 0.3315049396 0.0406316048 0.4479476139 -0.1015568431 0.0313353009 0.4786456792 0.0207886692 0.0230026580 0.0121782535 -0.1557558139 0.0249473073 0.0075271535 -0.0938263824 0.0041845120
-0.2694592062 -0.6799086882 0.3120156898 -0.1001730555 0.0157324000 0.3168437827 -0.1633451927 0.1283357818 -0.1617213506 0.1130608283 0.0184456931 0.4683958969 -0.1139911238 -0.0177125400 0.0420474044 0.0483943012 -0.0766099695 0.0097626342 0.0404813898 0.0694053244
-0.1582121640 -0.1826376930 0.0032299069 -0.0610282922 0.0027164841 0.1406485180 0.0224410025 0.0670170601 -0.0758619860 -0.1624708371 -0.3875985108 0.0453107399 0.8552712840 0.0613135562 0.0404262931 0.0151259708 0.1500083757 0.0042291232 0.0074882145 -0.3874170458
0.5476554198 -0.1002716156 -0.4242820434 -0.3148016190 -0.0080311762 0.3299729313 0.3377435194 -0.0825699898 -0.2844013060 -0.2167576790 0.2035186974 0.0062197265 -0.0747243969 -0.0748576624 -0.2103120878 0.0771211559 0.2789423161 -0.0003984036 0.1383312617 -0.1280970484
-0.0764183855 0.1115602257 -0.0541122619 0.1785078736 -0.0002888229 -0.6595147194 0.1301091400 -0.0237205408 -0.4462229116 -0.0173793199 0.1588310993 0.4953523276 0.0386392450 -0.1455452022 0.2405113685 -0.0685190310 -0.0750520575 -0.0038464654 0.2563441102 -0.0392356718
-0.1607434477 0.0541903518 -0.3646286185 -0.0753860353 0.0285417656 0.1781391777 0.2535932740 0.1515727119 -0.0647521512 0.2914614074 -0.4960321430 -0.0006066972 0.0031464336 0.1224688784 0.3160178331 -0.3463180682 -0.2785749749 -0.0007701763 0.0070873412 0.3815931377
0.2755701669 0.0326083316 0.1110882898 -0.0014874899 -0.0147181199 -0.1492774530 -0.0491550750 -0.3157870310 -0.1524190481 0.0714246991 -0.6320405850 0.1966844454 -0.0630363358 0.5097453635 -0.1608287889 0.2076374117 0.2827232530 0.0083401749 -0.2739937099 0.1169215004
0.1936324251 -0.0029472851 0.0793577146 -0.0792201808 -0.0988128614 -0.0608930343 -0.1664415384 -0.1864763919 0.0974228292 0.3257690180 -0.5496481317 0.0151564486 0.0601756268 -0.4096716092 -0.2959272407 0.0606449073 0.2205829200 0.0083485283 0.3951106424 0.3938372131
0.0848049706 -0.2871801263 0.0870231165 0.2833765098 0.0356591517 0.0367228657 0.2975949603 -0.6918253756 0.0263352373 -0.0336094536 -0.0765067064 -0.2775375521 -0.0247100049 -0.0960157471 0.4370774942 0.0820149857 0.0829918445 0.0245768498 0.0399841137 -0.0307771337
-0.2264549956 -0.0675326123 0.0235162683 0.3573605180 0.1965781582 0.0223847946 0.4558853638 -0.2389699381 -0.0424284391 0.1700742102 0.2310691830 0.0355641060 0.0834610831 -0.0230546598 -0.6540439521 -0.2390084849 -0.1493478150 -0.0015204490 -0.1092594359 0.1757270965
0.1388656400 -0.4005191259 0.0386779184 0.2681429357 -0.1515822199 -0.2138061522 0.2095216185 0.6417391775 -0.0756173654 -0.0123348805 -0.1554640346 -0.5172215984 -0.0369994321 0.1447202172 -0.1144921936 0.0725059168 0.0214802961 0.0135154288 0.1015726158 0.0272952378
0.2242815452 -0.1474452538 -0.0302753989 -0.1778722696 0.7681142023 -0.2028047677 -0.2836235128 0.3404007639 -0.0823340414 0.0239950424 -0.2550086374 -0.3048431038 -0.0149107059 -0.2499726227 0.1120171989 0.2162432145 0.1391462385 -0.0302057547 -0.1253488410 0.0804467041
0.1883755724 -0.1126366308 -0.0599085085 -0.1029320605 -0.2120962795 -0.0935894787 -0.1109311603 0.0244938356 -0.1487325449 0.3484982567 0.4442692080 -0.1333749268 0.1477605223 -0.3670290119 0.1225944206 0.0364876456 0.1448671447 0.0604829070 -0.5860414735 0.4094425625
-0.0525936330 -0.2032165400 -0.1221182477 -0.2616824650 0.0347040122 -0.1436015665 -0.3371181534 -0.3317595533 -0.0136674482 0.2550214981 0.6138162754 -0.2812761057 0.1159007567 0.4367011270 -0.0108047293 -0.0611960181 -0.0099434693 -0.1413913623 0.2529218529 0.2613037695
-0.1488578259 -0.0493479546 -0.1106465176 -0.1927911781 0.0746914630 -0.0978568175 -0.2350924123 -0.1611385178 -0.0159589782 -0.0014178918 0.1453119392 -0.1526220722 0.0051224293 0.1912970144 -0.0978165356 -0.1057943728 -0.1040669000 0.9236466878 0.1526146103 -0.0192761697
0.3437369700 0.2283336171 0.1902713061 0.2292817090 0.0906903543 0.1836301908 0.2764671683 0.3341308316 0.1027829979 0.2350954799 0.4074603715 0.2660828790 0.1047104865 0.1812554890 0.2259857481 0.3051111704 0.2617001901 0.0641124769 0.1444632633 0.2968332550

-1.879658e+00
-1.817217e+00
-1.614031e+00
-1.538966e+00
-1.404870e+00
-1.309951e+00
-1.246684e+00
-1.171798e+00
-1.060317e+00
-9.990060e-01
-8.601440e-01
-7.686696e-01
-7.024981e-01
-6.511972e-01
-6.059359e-01
-5.456943e-01
-4.557677e-01
-3.460284e-01
-3.103332e-01
-6.476608e-16
